x,y
13.846153846153847,0.15167254227886165
13.99665551839465,0.15357473007567687
14.147157190635452,0.15532808383957522
14.297658862876256,0.1573231263017027
14.448160535117058,0.15841161400512385
14.59866220735786,0.15841161400512385
14.749163879598663,0.15720139339119768
14.899665551839465,0.15516206169726002
15.050167224080269,0.15289164850669315
15.200668896321071,0.1500115671652448
15.351170568561875,0.1470175635265857
15.501672240802677,0.14388030316445263
15.65217391304348,0.1426289310511268
15.802675585284282,0.14172126559068227
15.953177257525084,0.14167378309137488
16.103678929765888,0.14138413984559975
16.25418060200669,0.1403278347250426
16.40468227424749,0.13988044406490183
16.555183946488295,0.13900191072433307
16.7056856187291,0.13658610270944568
16.8561872909699,0.13520116871210314
17.006688963210703,0.1330135464357422
17.157190635451506,0.13172398363650728
17.30769230769231,0.1300149892805742
17.45819397993311,0.12683397989156706
17.608695652173914,0.12380891302660131
17.759197324414718,0.121804706265405
17.90969899665552,0.12068862873080749
18.06020066889632,0.11989930854056643
18.210702341137125,0.11757444319728487
18.36120401337793,0.11629488702735265
18.51170568561873,0.11344218845054234
18.662207357859533,0.11095160640792398
18.812709030100336,0.1099149430378777
18.96321070234114,0.1076003415883859
19.11371237458194,0.1076003415883859
19.264214046822744,0.10640478223740386
19.414715719063548,0.10640478223740386
19.565217391304348,0.1046686221364125
19.71571906354515,0.10401002851156936
19.866220735785955,0.10188935558556467
20.01672240802676,0.09992317117405283
20.16722408026756,0.09829257216625858
20.317725752508363,0.09589751205984073
20.468227424749166,0.09020675236841261
20.618729096989966,0.083858784355744
20.76923076923077,0.08116716102658408
20.919732441471574,0.08069075969142782
21.070234113712377,0.07902131944384927
21.220735785953178,0.07711357813834326
21.37123745819398,0.0763168717815433
21.521739130434785,0.07630314956643254
21.67224080267559,0.07573964008820872
21.82274247491639,0.07400539039420709
21.973244147157192,0.072327887461738
22.123745819397996,0.07073738276723444
22.274247491638796,0.06949269467055758
22.4247491638796,0.0685022520271099
22.575250836120404,0.06704428939048171
22.725752508361207,0.06467632881975874
22.876254180602007,0.06231503245946486
23.02675585284281,0.05912666913755071
23.177257525083615,0.056604228207837136
23.327759197324415,0.055159669721730906
23.47826086956522,0.0511639995544498
23.628762541806022,0.04991431729448279
23.779264214046826,0.047194787168054
23.929765886287626,0.04180659128492611
24.08026755852843,0.0366570606833481
24.230769230769234,0.03489091798229292
24.381270903010034,0.03274393152238166
24.531772575250837,0.029555551112748466
24.68227424749164,0.028017102268021156
24.832775919732445,0.025490604891340026
24.983277591973245,0.024380832103699766
25.13377926421405,0.021729990946194013
25.284280936454852,0.02093228495782941
25.434782608695652,0.018184630997908346
25.585284280936456,0.014346712211784686
25.73578595317726,0.014346712211784686
25.886287625418063,0.013269909090649313
26.036789297658864,0.012103538981346761
26.187290969899667,0.011094910732901243
26.33779264214047,0.009358772845944602
26.48829431438127,0.008609226884948147
26.638795986622075,0.009168049490330777
26.78929765886288,0.011289339072170567
26.939799331103682,0.010899982577849776
27.090301003344482,0.008714787978145185
27.240802675585286,0.00690295576773132
27.39130434782609,0.006227704646001821
27.541806020066893,0.005461187162445644
27.692307692307693,0.00437605377827397
27.842809364548497,0.003513638306643074
27.9933110367893,0.003124848270208893
28.1438127090301,0.005031068768719852
28.294314381270905,0.007173356105892452
28.44481605351171,0.007173356105892452
28.595317725752512,0.005691152403828084
28.745819397993312,0.0057373139614255286
28.896321070234116,0.005823728540052237
29.04682274247492,0.005459237880895192
29.19732441471572,0.004075926301448772
29.347826086956523,0.0022091857572493654
29.498327759197327,0.0
29.64882943143813,0.0
29.79933110367893,0.00011511546646491622
29.949832775919734,0.0004220549689129634
30.100334448160538,0.001051067152132797
30.25083612040134,0.0021616243396606733
30.401337792642142,0.0033893823494528176
30.551839464882946,0.00371017099851316
30.70234113712375,0.002409427743248322
30.85284280936455,0.003330246250592408
31.003344481605353,0.004212580696447987
31.153846153846157,0.004601370732882168
31.30434782608696,0.004366390673151774
31.45484949832776,0.0035888106002834306
31.605351170568564,0.0028112305274150444
31.755852842809368,0.0010506127741487514
31.906354515050168,-0.001548429293203492
32.056856187290975,-0.0037353732481459163
32.207357859531776,-0.005610393707638055
32.357859531772576,-0.0075555788658674935
32.50836120401338,-0.008478874928954678
32.65886287625418,-0.006570778198892355
32.80936454849498,-0.004428367830142605
32.95986622073579,-0.00197993691848794
33.11036789297659,0.0012528715606724594
33.26086956521739,0.002256834861817532
33.4113712374582,0.0019328431647890386
33.561872909699,0.0017933390264730591
33.7123745819398,0.0017933390264730591
33.862876254180605,0.0008891722765037263
34.013377926421406,-0.0004842659578486291
34.16387959866221,-0.0025966429515978788
34.31438127090301,-0.003374223024466362
34.46488294314381,-0.00528205318611162
34.61538461538462,-0.006607410850989783
34.76588628762542,-0.007173356105892452
34.91638795986622,-0.007173356105892452
35.06688963210703,-0.006912309463083632
35.21739130434783,-0.005887829914117147
35.36789297658863,-0.0022989988085708015
35.518394648829435,0.00048400342834703774
35.668896321070235,0.002414538641472135
35.81939799331104,0.003985761731335431
35.96989966555184,0.005331573395915299
36.12040133779264,0.006584715918989882
36.27090301003345,0.006732661390515985
36.42140468227425,0.005682828548686182
36.57190635451505,0.002542601331333269
36.72240802675586,-0.0031403980945440353
36.87290969899666,-0.003267170814185627
37.02341137123746,-0.002888078393963363
37.173913043478265,-0.00538744291389767
37.324414715719065,-0.0062398178284878425
37.474916387959865,-0.006536840707282185
37.62541806020067,-0.004714387411496913
37.77591973244147,-0.0021045576535124594
37.92642140468228,0.0013844897166473218
38.07692307692308,0.0026341719766143413
38.22742474916388,0.003267329089183269
38.37792642140469,0.0036668023675669077
38.52842809364549,0.004115406255760181
38.67892976588629,0.0019416480003861926
38.829431438127095,-0.0008996684079298053
38.979933110367895,-0.0029888983774550982
39.130434782608695,-0.0029888983774550982
39.2809364548495,-0.001802426586149028
39.4314381270903,0.0006077759911348015
39.58193979933111,0.0029888983774550982
39.73244147157191,0.0029888983774550982
39.88294314381271,0.004152736086794706
40.03344481605352,0.005257062397002062
40.18394648829432,0.003776036832138687
40.33444816053512,-0.0016392529610517311
40.484949832775925,-0.0021132211270701667
40.635451505016725,-0.0006981426845532468
40.785953177257525,0.00020772343907500177
40.93645484949833,-0.004121014445152233
41.08695652173913,-0.0037322244087180604
41.23745819397993,-0.0018696638365054193
41.38795986622074,0.0008747364206773073
41.53846153846154,0.0035989402001357423
41.68896321070235,0.005380017079419178
41.83946488294315,0.005380017079419178
41.98996655518395,0.004052506361940692
42.140468227424755,0.0035866780529461182
42.290969899665555,0.001198467370078199
42.441471571906355,-0.00307595719915184
42.59197324414716,-0.005196630125156679
42.74247491638796,-0.007074392581020054
42.89297658862876,-0.0056164299443919475
43.04347826086957,-0.0025990420673520378
43.19397993311037,-0.00036146677367481753
43.34448160535118,-8.196978827811851e-05
43.49498327759198,-0.0012483398975806346
43.64548494983278,-0.0036574519677035023
43.795986622073585,-0.006564380556880693
43.946488294314385,-0.006832814952964912
44.096989966555185,-0.005564199195153907
44.24749163879599,-0.006293180513467994
44.39799331103679,-0.0026781038365337414
44.54849498327759,-0.0008166989880873434
44.6989966555184,-0.0029888983774550982
44.8494983277592,-0.0029888983774550982
45.0,0.0
